EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryBand,SatisfactionScore,AttritionBinary
481,20,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Male,4,3,Research Scientist,4,Married,3971,10626,0,Yes,21,3,2,3,38,6,1,6,3,8,7,18-25,3K-6K,2.0,0
482,47,No,Travel_Frequently,Research & Development,7,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,3017,23954,3,No,16,3,4,3,6,4,1,25,13,10,8,46-60,3K-6K,2.33,0
483,23,No,Travel_Rarely,Research & Development,18,3,Life Sciences,3,Female,2,5,Research Scientist,3,Divorced,3415,13996,8,Yes,21,3,4,0,35,2,4,25,11,13,9,18-25,3K-6K,3.33,0
484,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,4,Male,2,4,Research Scientist,1,Single,2609,12805,4,Yes,16,3,2,1,18,5,3,23,18,13,11,46-60,< 3K,2.67,1
485,25,No,Travel_Rarely,Research & Development,2,5,Life Sciences,3,Male,4,5,Research Scientist,4,Married,1717,11107,7,Yes,15,4,2,0,11,1,4,11,6,10,1,18-25,< 3K,3.67,0
486,60,No,Travel_Frequently,Human Resources,15,4,Life Sciences,3,Female,3,1,Human Resources,3,Single,13662,12467,0,No,18,3,4,0,19,2,1,15,6,2,9,46-60,> 10K,2.33,0
487,50,Yes,Travel_Rarely,Sales,14,2,Marketing,2,Male,2,3,Sales Representative,1,Married,7782,23024,3,No,23,3,2,0,37,0,3,22,14,7,2,46-60,6K-10K,2.0,1
488,34,No,Travel_Rarely,Sales,18,4,Human Resources,3,Female,4,3,Sales Executive,2,Divorced,2048,23717,8,No,12,3,1,0,11,2,3,39,15,7,0,26-35,< 3K,2.67,0
489,28,No,Travel_Rarely,Human Resources,29,5,Medical,1,Male,2,3,Human Resources,2,Married,12618,10839,0,Yes,17,3,1,1,28,4,2,8,7,8,16,26-35,> 10K,1.67,0
490,30,No,Travel_Rarely,Research & Development,9,2,Marketing,4,Male,2,3,Laboratory Technician,4,Married,9307,20679,0,No,25,3,3,3,29,2,4,31,9,7,0,26-35,6K-10K,4.0,0
491,28,No,Travel_Rarely,Research & Development,14,3,Medical,2,Female,4,4,Laboratory Technician,3,Divorced,8905,14270,3,No,14,4,3,2,19,2,4,14,14,4,4,26-35,6K-10K,3.0,0
492,48,No,Non-Travel,Research & Development,5,3,Human Resources,4,Female,4,4,Laboratory Technician,2,Single,10993,19815,2,No,11,4,3,1,3,1,2,36,3,4,13,46-60,> 10K,2.67,0
493,45,No,Travel_Rarely,Sales,11,5,Medical,1,Female,1,2,Sales Executive,3,Married,11338,23556,6,Yes,23,3,1,0,1,4,4,12,2,2,5,36-45,> 10K,2.67,0
494,23,No,Travel_Rarely,Sales,8,2,Other,1,Female,1,2,Manager,3,Divorced,6578,15887,2,Yes,15,4,4,3,29,3,1,4,2,11,8,18-25,6K-10K,1.67,0
495,58,No,Travel_Rarely,Research & Development,5,4,Other,3,Male,2,1,Laboratory Technician,2,Married,14834,4361,0,Yes,13,3,3,3,22,3,1,10,4,5,13,46-60,> 10K,2.0,0
496,33,No,Travel_Rarely,Research & Development,29,5,Other,3,Male,4,2,Healthcare Representative,3,Single,19004,25925,9,No,14,3,1,0,5,4,4,9,0,9,3,26-35,> 10K,3.33,0
497,21,No,Non-Travel,Research & Development,11,3,Life Sciences,3,Male,3,1,Manager,2,Single,7548,14324,1,No,17,3,4,1,17,3,2,12,9,2,0,18-25,6K-10K,2.33,0
498,52,No,Travel_Rarely,Sales,5,5,Human Resources,4,Female,3,1,Sales Executive,4,Single,8381,2723,9,No,15,4,2,0,21,0,3,40,18,13,5,46-60,6K-10K,3.67,0
499,43,No,Travel_Rarely,Human Resources,17,4,Marketing,1,Female,2,1,Human Resources,1,Single,3941,3547,3,No,24,3,1,3,36,3,4,14,13,1,6,36-45,3K-6K,2.0,0
500,29,No,Non-Travel,Human Resources,22,1,Marketing,2,Female,1,3,Human Resources,1,Married,6695,10275,0,No,25,3,2,3,3,0,3,6,5,6,5,26-35,6K-10K,2.0,0
501,28,No,Travel_Frequently,Research & Development,4,1,Technical Degree,3,Male,4,5,Manufacturing Director,4,Single,7401,15405,0,No,14,3,3,1,10,4,2,39,2,9,0,26-35,6K-10K,3.0,0
502,54,No,Travel_Rarely,Research & Development,15,4,Marketing,4,Male,4,5,Research Director,2,Single,16179,3365,7,No,11,3,4,2,40,3,3,27,4,2,7,46-60,> 10K,3.0,0
503,42,No,Non-Travel,Research & Development,19,2,Other,3,Female,1,4,Healthcare Representative,2,Married,15456,15659,6,No,16,3,1,0,34,3,2,31,8,12,11,36-45,> 10K,2.33,0
504,35,No,Travel_Rarely,Research & Development,22,5,Other,1,Female,4,1,Research Director,2,Married,14097,5853,7,Yes,21,3,3,2,10,5,2,34,17,3,10,26-35,> 10K,1.67,0
505,36,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Female,2,3,Manufacturing Director,2,Married,7197,6682,3,No,20,3,3,3,33,6,1,14,10,13,1,36-45,6K-10K,1.67,1
506,40,No,Travel_Rarely,Sales,24,1,Life Sciences,1,Female,4,2,Sales Executive,4,Married,6450,13391,5,No,16,3,4,2,8,0,1,35,1,10,1,36-45,6K-10K,2.0,0
507,55,No,Non-Travel,Human Resources,17,3,Marketing,4,Male,4,2,Human Resources,1,Single,18937,7960,2,Yes,17,3,2,0,30,0,2,20,11,9,1,46-60,> 10K,2.33,0
508,35,No,Travel_Rarely,Research & Development,12,4,Human Resources,3,Male,1,4,Research Director,3,Single,18396,26727,7,No,11,4,3,0,31,2,4,5,5,7,7,26-35,> 10K,3.33,0
509,43,No,Travel_Rarely,Human Resources,25,4,Technical Degree,1,Male,1,4,Manager,3,Single,9378,26073,3,No,24,3,4,3,34,1,1,0,0,13,6,36-45,6K-10K,1.67,0
510,23,No,Travel_Rarely,Research & Development,24,4,Marketing,4,Male,3,1,Research Director,1,Married,2881,23541,2,No,14,3,4,1,10,3,2,3,1,0,15,18-25,< 3K,2.33,0
511,21,No,Travel_Rarely,Research & Development,17,1,Life Sciences,3,Male,2,1,Research Scientist,4,Single,7799,21882,3,No,22,3,1,1,16,5,3,10,10,14,8,18-25,6K-10K,3.33,0
512,46,No,Travel_Frequently,Research & Development,10,1,Human Resources,2,Male,1,2,Healthcare Representative,3,Married,15597,17464,5,No,19,3,3,3,35,1,3,25,7,15,15,46-60,> 10K,2.67,0
513,51,No,Non-Travel,Human Resources,28,4,Human Resources,1,Male,1,2,Human Resources,1,Single,14675,21369,6,No,25,4,2,0,1,6,4,36,28,8,1,46-60,> 10K,2.0,0
514,34,Yes,Non-Travel,Research & Development,25,4,Life Sciences,3,Female,1,2,Research Director,4,Divorced,5586,14286,6,Yes,22,3,2,1,23,6,3,22,1,13,2,26-35,3K-6K,3.33,1
515,60,No,Travel_Frequently,Sales,18,2,Marketing,3,Female,4,2,Manager,3,Married,9430,3567,3,No,24,3,3,2,14,5,3,28,8,5,1,46-60,6K-10K,3.0,0
516,60,No,Travel_Rarely,Sales,19,3,Medical,3,Female,2,5,Manager,2,Married,3345,26787,7,No,20,3,2,3,27,1,2,20,14,1,16,46-60,3K-6K,2.33,0
517,33,No,Travel_Rarely,Research & Development,18,5,Marketing,3,Male,2,1,Research Scientist,2,Divorced,17459,25053,6,No,16,3,4,2,2,3,3,26,1,15,11,26-35,> 10K,2.67,0
518,19,No,Non-Travel,Research & Development,13,5,Technical Degree,1,Male,4,1,Research Director,4,Married,10548,6191,1,No,12,3,4,0,28,6,3,38,28,2,10,18-25,> 10K,2.67,0
519,51,No,Non-Travel,Human Resources,14,5,Technical Degree,3,Male,4,2,Manager,2,Married,6877,11718,7,No,14,3,3,1,12,5,3,39,32,15,5,46-60,6K-10K,2.67,0
520,25,No,Non-Travel,Sales,24,1,Marketing,4,Female,1,3,Sales Executive,4,Divorced,7785,25540,8,No,16,3,2,0,21,0,3,12,9,4,9,18-25,6K-10K,3.67,0
521,30,No,Travel_Rarely,Research & Development,16,1,Other,1,Male,3,2,Laboratory Technician,1,Married,16833,24901,4,Yes,14,3,4,2,30,2,2,22,1,10,13,26-35,> 10K,1.33,0
522,59,No,Non-Travel,Research & Development,18,2,Technical Degree,3,Male,3,4,Manager,1,Divorced,5922,7135,3,No,25,4,3,0,6,5,3,15,11,11,0,46-60,3K-6K,2.33,0
523,25,No,Travel_Rarely,Human Resources,26,1,Medical,1,Female,2,3,Manager,3,Married,19714,8751,3,No,20,3,4,0,25,4,4,29,22,5,14,18-25,> 10K,2.67,0
524,47,No,Travel_Rarely,Research & Development,18,4,Other,4,Male,3,4,Healthcare Representative,4,Divorced,5686,10209,3,No,17,3,3,3,30,6,1,3,3,8,5,46-60,3K-6K,3.0,0
525,49,No,Non-Travel,Research & Development,16,3,Medical,4,Female,1,3,Manufacturing Director,3,Single,15407,13672,5,No,22,3,1,3,37,6,4,39,36,1,12,46-60,> 10K,3.67,0
526,53,No,Non-Travel,Research & Development,17,3,Human Resources,1,Male,4,4,Healthcare Representative,3,Single,19286,9174,3,No,23,3,1,0,37,3,1,15,5,15,13,46-60,> 10K,1.67,0
527,47,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,3,Male,2,2,Healthcare Representative,1,Married,13205,20103,6,Yes,13,3,3,3,3,3,4,30,27,4,12,46-60,> 10K,2.67,1
528,18,No,Non-Travel,Sales,12,3,Other,3,Male,2,2,Manager,3,Single,14179,10061,6,No,16,3,1,0,34,4,1,24,0,6,15,18-25,> 10K,2.33,0
529,60,No,Non-Travel,Sales,2,5,Marketing,4,Female,4,3,Manager,2,Single,19443,22398,4,Yes,23,3,1,2,32,6,1,11,5,10,0,46-60,> 10K,2.33,0
530,56,No,Travel_Rarely,Research & Development,10,5,Other,3,Female,3,4,Laboratory Technician,3,Single,17524,15265,4,No,25,3,2,3,2,1,1,25,11,11,13,46-60,> 10K,2.33,0
531,34,No,Travel_Rarely,Research & Development,5,4,Human Resources,4,Male,2,5,Research Director,4,Married,19173,2878,9,Yes,22,3,1,0,18,2,1,36,18,15,12,26-35,> 10K,3.0,0
532,37,No,Travel_Rarely,Human Resources,21,2,Medical,3,Male,4,3,Human Resources,2,Divorced,1016,10785,7,No,14,3,2,3,8,1,2,32,31,10,9,36-45,< 3K,2.33,0
533,41,No,Non-Travel,Human Resources,3,1,Human Resources,4,Male,4,3,Manager,1,Married,14374,14930,6,No,13,4,1,0,18,4,4,27,26,6,9,36-45,> 10K,3.0,0
534,39,No,Travel_Rarely,Research & Development,19,1,Life Sciences,2,Female,3,1,Manager,4,Divorced,17848,8272,6,No,22,3,1,3,18,4,1,8,0,3,3,36-45,> 10K,2.33,0
535,46,No,Travel_Rarely,Research & Development,13,5,Technical Degree,3,Female,3,3,Laboratory Technician,2,Married,19211,14742,5,No,13,3,4,1,25,2,4,11,10,2,13,46-60,> 10K,3.0,0
536,39,No,Travel_Rarely,Human Resources,12,3,Marketing,3,Female,1,5,Manager,4,Single,6956,19993,6,No,24,3,3,0,12,4,3,4,3,12,11,36-45,6K-10K,3.33,0
537,26,No,Non-Travel,Research & Development,3,4,Medical,3,Male,3,2,Manufacturing Director,2,Single,17473,8714,6,No,12,3,1,1,21,4,1,27,0,7,5,26-35,> 10K,2.0,0
538,54,No,Travel_Rarely,Sales,6,2,Human Resources,1,Male,3,4,Sales Executive,4,Married,5815,7109,9,No,21,4,3,0,7,6,4,34,31,12,14,46-60,3K-6K,3.0,0
539,27,No,Travel_Rarely,Research & Development,14,5,Marketing,3,Male,4,1,Research Scientist,4,Married,3843,20832,1,No,13,3,3,1,23,5,2,4,4,1,4,26-35,3K-6K,3.0,0
540,53,No,Travel_Frequently,Sales,4,4,Technical Degree,1,Female,2,4,Sales Executive,2,Single,16972,14749,9,No,23,3,4,0,25,6,4,33,16,4,9,46-60,> 10K,2.33,0
541,54,No,Travel_Frequently,Human Resources,13,4,Marketing,1,Female,4,2,Manager,1,Married,18353,17888,1,No,22,4,3,3,40,2,1,33,7,11,8,46-60,> 10K,1.0,0
542,45,No,Travel_Rarely,Research & Development,19,5,Technical Degree,4,Male,1,3,Laboratory Technician,1,Married,2094,4136,9,No,24,3,3,1,40,3,3,12,8,9,9,36-45,< 3K,2.67,0
543,45,No,Travel_Rarely,Sales,18,4,Technical Degree,1,Male,4,5,Manager,4,Married,7124,18020,6,No,20,3,1,3,2,1,4,38,33,14,11,36-45,6K-10K,3.0,0
544,59,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,Male,1,1,Research Scientist,4,Divorced,2404,8966,9,No,11,4,4,0,6,3,3,13,8,4,3,46-60,< 3K,2.67,0
545,60,No,Travel_Rarely,Research & Development,3,4,Human Resources,2,Male,3,5,Manufacturing Director,1,Married,4982,4053,6,No,25,3,3,3,1,3,2,10,7,0,3,46-60,3K-6K,1.67,0
546,38,No,Travel_Rarely,Research & Development,20,2,Technical Degree,3,Female,2,5,Manager,1,Married,13515,9763,6,Yes,13,3,1,0,32,5,4,37,22,15,12,36-45,> 10K,2.67,0
547,41,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,5,Sales Representative,3,Divorced,16790,15232,4,No,19,3,4,3,11,1,4,3,2,6,13,36-45,> 10K,2.67,0
548,59,No,Non-Travel,Research & Development,16,1,Life Sciences,3,Female,4,5,Research Scientist,1,Single,13205,2083,0,No,14,3,1,1,11,3,2,32,6,3,11,46-60,> 10K,2.0,0
549,57,No,Travel_Rarely,Research & Development,20,4,Marketing,1,Female,2,2,Research Scientist,4,Married,13748,18025,1,No,25,3,4,0,9,2,2,6,6,14,12,46-60,> 10K,2.33,0
550,19,No,Travel_Rarely,Research & Development,24,5,Human Resources,4,Female,1,5,Research Scientist,2,Divorced,4092,17431,8,No,13,3,4,3,40,1,2,40,19,15,12,18-25,3K-6K,2.67,0
551,25,Yes,Travel_Frequently,Research & Development,3,1,Technical Degree,2,Female,1,5,Laboratory Technician,1,Married,14971,21052,7,Yes,18,3,2,0,26,0,1,7,1,14,1,18-25,> 10K,1.33,1
552,44,No,Travel_Rarely,Research & Development,12,5,Life Sciences,1,Female,3,2,Manager,3,Divorced,15616,7231,7,Yes,11,3,2,0,17,5,1,36,24,9,8,36-45,> 10K,1.67,0
553,39,No,Travel_Rarely,Research & Development,19,2,Human Resources,3,Female,4,4,Laboratory Technician,3,Married,5933,12411,9,No,15,3,2,0,3,3,4,9,2,11,9,36-45,3K-6K,3.33,0
554,54,No,Travel_Rarely,Research & Development,19,3,Medical,4,Male,3,2,Laboratory Technician,3,Married,5926,10890,0,No,11,3,3,2,39,4,4,14,11,1,16,46-60,3K-6K,3.67,0
555,44,No,Travel_Rarely,Research & Development,24,2,Medical,3,Female,2,3,Research Director,2,Single,4969,20204,5,No,17,4,1,0,22,1,4,37,23,7,9,36-45,3K-6K,3.0,0
556,46,No,Travel_Rarely,Research & Development,4,1,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,3965,14817,8,No,15,3,4,3,20,0,3,14,1,15,12,46-60,3K-6K,2.67,0
557,20,No,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,2,4,Manager,1,Divorced,5319,22798,7,No,25,3,1,2,35,4,2,4,2,3,0,18-25,3K-6K,1.67,0
558,30,No,Travel_Rarely,Sales,2,4,Marketing,4,Female,1,3,Sales Representative,1,Divorced,9975,25633,2,No,12,3,3,3,29,0,4,28,15,0,1,26-35,6K-10K,3.0,0
559,27,No,Travel_Rarely,Research & Development,13,1,Life Sciences,3,Female,4,3,Manager,2,Married,8108,11290,3,No,22,3,2,2,20,3,2,18,7,7,16,26-35,6K-10K,2.33,0
560,53,No,Non-Travel,Research & Development,26,3,Life Sciences,3,Female,4,1,Research Director,2,Single,10141,8572,2,No,24,3,2,0,22,4,1,9,6,14,12,46-60,> 10K,2.0,0
561,26,No,Non-Travel,Research & Development,29,5,Life Sciences,1,Male,3,5,Research Director,4,Single,17428,26011,5,No,11,3,1,1,20,3,2,11,10,12,16,26-35,> 10K,2.33,0
562,44,Yes,Travel_Rarely,Sales,13,3,Medical,4,Female,2,3,Manager,3,Divorced,2810,4894,8,Yes,21,3,1,1,7,4,3,3,2,10,12,36-45,< 3K,3.33,1
563,51,No,Non-Travel,Sales,2,5,Other,3,Male,1,3,Sales Representative,3,Married,11273,5417,7,No,25,3,4,0,38,1,3,30,16,6,16,46-60,> 10K,3.0,0
564,18,No,Non-Travel,Sales,19,5,Marketing,1,Female,2,4,Manager,1,Single,10021,18632,9,No,17,3,1,2,12,6,2,17,13,2,13,18-25,> 10K,1.33,0
565,49,No,Travel_Rarely,Research & Development,22,3,Other,2,Male,3,3,Laboratory Technician,2,Married,19293,9810,3,No,22,3,4,3,39,2,3,15,5,2,9,46-60,> 10K,2.33,0
566,42,No,Travel_Rarely,Research & Development,24,2,Other,3,Male,2,4,Research Scientist,2,Married,7364,14674,1,No,11,4,4,1,21,6,3,39,7,6,1,36-45,6K-10K,2.67,0
567,46,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Male,1,5,Laboratory Technician,1,Married,3581,12149,7,No,13,3,2,0,6,2,1,35,26,1,13,46-60,3K-6K,1.0,0
568,24,No,Travel_Rarely,Research & Development,12,5,Marketing,3,Male,3,1,Research Scientist,1,Married,1691,20274,7,Yes,21,4,1,0,23,6,4,24,7,4,16,18-25,< 3K,2.67,0
569,20,No,Travel_Rarely,Human Resources,1,1,Other,4,Male,1,1,Human Resources,4,Married,1931,9880,5,No,25,4,2,2,4,0,3,22,1,6,4,18-25,< 3K,3.67,0
570,37,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Male,3,5,Healthcare Representative,3,Divorced,14128,14650,7,Yes,16,4,4,1,25,5,4,11,11,5,17,36-45,> 10K,2.67,0
571,37,No,Travel_Rarely,Research & Development,17,1,Life Sciences,4,Female,4,5,Manager,3,Single,15226,4115,8,No,25,4,2,0,9,4,2,33,16,9,2,36-45,> 10K,3.0,0
572,47,No,Travel_Rarely,Research & Development,10,2,Life Sciences,2,Female,2,2,Manufacturing Director,3,Married,14861,8581,0,No,16,3,2,1,10,3,2,35,32,6,15,46-60,> 10K,2.33,0
573,52,No,Travel_Rarely,Research & Development,18,1,Life Sciences,4,Male,1,3,Laboratory Technician,4,Married,16475,21447,8,No,25,3,4,3,39,5,3,36,15,15,17,46-60,> 10K,3.67,0
574,52,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Male,1,3,Research Scientist,1,Divorced,4406,7651,1,Yes,17,3,3,0,37,1,2,2,0,14,4,46-60,3K-6K,1.33,0
575,56,Yes,Travel_Rarely,Research & Development,7,4,Technical Degree,3,Male,2,3,Laboratory Technician,1,Married,9339,3806,0,Yes,21,3,3,0,10,1,1,8,8,1,7,46-60,6K-10K,1.67,1
576,44,No,Travel_Rarely,Human Resources,25,2,Medical,1,Female,1,4,Manager,3,Married,18416,9300,7,Yes,24,4,1,3,29,1,3,17,0,6,5,36-45,> 10K,2.33,0
577,43,No,Travel_Rarely,Sales,19,1,Human Resources,4,Male,1,2,Sales Representative,3,Married,18695,26871,7,Yes,21,3,2,0,3,2,3,34,28,1,14,36-45,> 10K,3.33,0
578,31,No,Travel_Rarely,Human Resources,24,3,Marketing,4,Male,1,3,Manager,4,Married,9579,21078,3,No,11,3,1,2,1,3,3,33,12,6,2,26-35,6K-10K,3.67,0
579,34,No,Travel_Rarely,Research & Development,15,2,Human Resources,3,Male,4,4,Research Director,2,Divorced,4121,12183,7,No,17,3,2,3,12,1,2,40,20,13,8,26-35,3K-6K,2.33,0
580,35,No,Non-Travel,Sales,9,4,Life Sciences,2,Male,1,4,Manager,2,Divorced,19257,18223,6,No,12,3,1,2,38,1,2,13,9,14,10,26-35,> 10K,2.0,0
581,46,No,Travel_Rarely,Research & Development,10,2,Other,1,Male,4,1,Manager,3,Married,16946,16368,1,Yes,16,3,1,3,16,6,3,3,0,15,13,46-60,> 10K,2.33,0
582,37,No,Travel_Rarely,Human Resources,23,1,Life Sciences,3,Male,2,4,Human Resources,4,Married,4748,7493,4,No,23,3,4,3,22,0,4,28,4,7,8,36-45,3K-6K,3.67,0
583,44,No,Travel_Rarely,Research & Development,20,1,Other,3,Female,4,5,Research Director,3,Single,1277,26607,9,No,18,3,3,2,9,4,2,40,9,9,9,36-45,< 3K,2.67,0
584,35,No,Travel_Frequently,Research & Development,20,1,Medical,3,Female,1,4,Healthcare Representative,2,Married,19243,6650,3,Yes,23,3,3,3,12,4,2,14,5,7,14,26-35,> 10K,2.33,0
585,21,No,Travel_Rarely,Research & Development,4,5,Human Resources,1,Male,1,5,Laboratory Technician,3,Married,12563,26510,2,No,15,3,3,1,38,4,3,27,23,15,17,18-25,> 10K,2.33,0
586,18,No,Travel_Rarely,Sales,6,1,Life Sciences,1,Female,1,5,Sales Representative,2,Married,7792,14067,0,Yes,20,3,4,2,28,5,4,15,2,4,6,18-25,6K-10K,2.33,0
587,18,Yes,Travel_Rarely,Sales,4,4,Human Resources,1,Male,4,1,Manager,2,Single,14918,18225,4,Yes,13,3,3,3,15,6,3,11,8,6,4,18-25,> 10K,2.0,1
588,43,Yes,Travel_Rarely,Sales,5,4,Medical,2,Female,3,1,Manager,2,Divorced,11374,14592,9,No,21,4,4,2,2,6,2,4,4,10,17,36-45,> 10K,2.0,1
589,37,Yes,Travel_Frequently,Sales,9,5,Human Resources,3,Male,3,4,Sales Executive,1,Married,5675,2792,7,No,18,3,2,3,35,0,3,33,0,7,0,36-45,3K-6K,2.33,1
590,40,No,Travel_Rarely,Sales,12,4,Other,4,Female,2,1,Sales Executive,1,Married,2170,22575,8,No,18,3,4,3,3,2,3,0,0,3,11,36-45,< 3K,2.67,0
591,27,No,Non-Travel,Sales,23,4,Marketing,4,Female,2,1,Manager,3,Single,9681,3089,6,No,14,3,1,1,35,5,3,38,19,1,5,26-35,6K-10K,3.33,0
592,28,No,Non-Travel,Research & Development,8,2,Medical,3,Male,2,3,Laboratory Technician,2,Married,11717,26805,0,No,18,3,1,1,15,0,4,31,24,6,12,26-35,> 10K,3.0,0
593,58,No,Travel_Rarely,Sales,21,1,Human Resources,4,Female,1,4,Sales Executive,1,Divorced,13450,21164,0,No,15,3,2,1,40,1,3,25,14,12,16,46-60,> 10K,2.67,0
594,58,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2,Male,3,4,Research Director,3,Married,11680,22881,0,No,23,3,2,3,5,3,2,16,13,0,8,46-60,> 10K,2.33,0
595,22,No,Travel_Frequently,Research & Development,29,2,Technical Degree,2,Female,3,4,Manager,3,Married,11068,2789,1,No,21,4,1,1,27,5,3,26,7,11,0,18-25,> 10K,2.67,0
596,18,No,Travel_Rarely,Research & Development,11,4,Technical Degree,1,Male,2,1,Research Director,3,Single,3462,6194,0,Yes,15,3,3,2,35,5,4,23,9,1,11,18-25,3K-6K,2.67,0
597,34,No,Travel_Rarely,Research & Development,23,3,Medical,1,Male,3,1,Manager,3,Married,14650,14558,3,Yes,13,3,3,3,22,1,1,34,8,9,0,26-35,> 10K,1.67,0
598,39,No,Travel_Rarely,Sales,11,1,Technical Degree,1,Male,2,5,Sales Representative,3,Divorced,1287,22841,9,No,25,4,3,2,11,1,4,38,2,6,3,36-45,< 3K,2.67,0
599,51,No,Travel_Frequently,Sales,13,3,Marketing,1,Male,1,2,Sales Representative,4,Married,19291,15475,8,No,17,3,2,1,30,3,3,25,10,11,6,46-60,> 10K,2.67,0
600,58,Yes,Travel_Rarely,Sales,14,4,Medical,1,Male,3,2,Manager,2,Divorced,2161,8671,3,Yes,21,3,1,3,11,4,1,37,11,11,4,46-60,< 3K,1.33,1
601,46,No,Travel_Rarely,Sales,28,5,Life Sciences,4,Male,1,2,Manager,3,Divorced,17513,23019,3,No,24,3,4,2,31,5,3,22,9,9,4,46-60,> 10K,3.33,0
602,21,Yes,Non-Travel,Sales,8,2,Life Sciences,4,Female,1,3,Manager,4,Divorced,3363,7961,6,Yes,21,4,2,0,24,0,4,21,16,12,6,18-25,3K-6K,4.0,1
603,22,No,Travel_Rarely,Sales,25,4,Medical,1,Male,3,1,Sales Representative,2,Divorced,6983,25122,8,No,19,4,1,2,28,2,1,3,0,0,16,18-25,6K-10K,1.33,0
604,28,No,Travel_Rarely,Sales,18,4,Technical Degree,2,Male,4,5,Sales Representative,1,Single,17527,14048,6,Yes,19,4,3,3,18,1,1,8,8,6,11,26-35,> 10K,1.33,0
605,38,No,Travel_Rarely,Sales,19,3,Technical Degree,4,Female,2,5,Manager,3,Divorced,9207,7155,0,No,11,3,3,0,21,1,3,3,2,15,14,36-45,6K-10K,3.33,0
606,52,No,Travel_Rarely,Research & Development,12,5,Life Sciences,2,Male,3,2,Research Scientist,4,Single,15758,2313,0,No,11,3,3,1,23,2,3,6,5,15,2,46-60,> 10K,3.0,0
607,29,No,Travel_Rarely,Sales,12,2,Marketing,2,Male,1,3,Sales Representative,1,Single,1244,25017,3,Yes,20,3,1,1,32,0,4,22,21,4,16,26-35,< 3K,2.33,0
608,43,Yes,Travel_Rarely,Research & Development,18,5,Other,3,Male,2,3,Manufacturing Director,4,Single,18310,2232,3,No,22,3,3,2,35,1,3,1,1,15,13,36-45,> 10K,3.33,1
609,36,Yes,Travel_Rarely,Research & Development,10,5,Technical Degree,3,Male,1,2,Research Director,2,Married,4178,24119,0,No,22,4,1,1,39,2,1,23,6,15,14,36-45,3K-6K,2.0,1
610,24,No,Travel_Frequently,Research & Development,7,5,Marketing,1,Male,2,2,Research Director,2,Married,3176,11221,5,Yes,21,4,2,2,15,6,2,39,25,13,14,18-25,3K-6K,1.67,0
611,24,No,Travel_Rarely,Sales,28,1,Technical Degree,2,Female,3,1,Sales Representative,1,Married,6002,13798,9,Yes,25,3,4,2,1,1,2,30,13,10,14,18-25,6K-10K,1.67,0
612,43,No,Travel_Rarely,Research & Development,18,5,Other,4,Male,1,3,Laboratory Technician,4,Single,1886,26233,1,No,15,3,3,2,7,4,4,30,6,2,10,36-45,< 3K,4.0,0
613,57,No,Travel_Rarely,Research & Development,12,4,Medical,3,Male,2,5,Research Director,3,Married,14721,4711,4,No,11,3,2,2,12,4,3,39,39,10,17,46-60,> 10K,3.0,0
614,22,No,Travel_Frequently,Sales,14,1,Human Resources,3,Male,2,2,Sales Executive,3,Married,13142,14531,7,No,14,3,2,3,29,1,4,33,0,1,9,18-25,> 10K,3.33,0
615,38,Yes,Travel_Rarely,Research & Development,15,1,Life Sciences,2,Male,3,1,Manufacturing Director,1,Married,3654,12480,2,Yes,22,3,1,3,0,6,2,23,23,14,8,36-45,3K-6K,1.67,1
616,31,No,Travel_Rarely,Human Resources,16,5,Medical,3,Male,2,5,Human Resources,1,Single,12984,9940,8,No,11,3,2,0,11,1,2,25,21,6,2,26-35,> 10K,2.0,0
617,21,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Male,2,3,Sales Representative,1,Single,18755,14191,6,Yes,25,3,1,0,6,4,3,15,3,8,0,18-25,> 10K,2.33,0
618,40,No,Travel_Rarely,Sales,18,2,Other,4,Male,1,2,Manager,4,Single,8135,21728,8,No,12,3,1,1,13,6,1,12,12,8,10,36-45,6K-10K,3.0,0
619,59,No,Travel_Rarely,Research & Development,12,5,Life Sciences,2,Male,3,2,Healthcare Representative,3,Single,1320,4122,0,No,12,3,2,3,34,1,3,14,13,14,15,46-60,< 3K,2.67,0
